incident_no,job_template_id
INC0013943,45
INC0013944,41
INC0013945,47
INC0013946,49
INC0013947,41
INC0013948,48
INC0013949,41
INC0013950,47
INC0013951,42
INC0013952,46
INC0013953,44
INC0013954,48
INC0013955,42
INC0013956,47
INC0013956,48
INC0013957,46
INC0013958,45
INC0013959,48
INC0013959,45
INC0013961,50
INC0013962,47
INC0013965,49
INC0013967,44
INC0013968,47
INC0013969,41
INC0013970,41
INC0013971,49
INC0013972,45
INC0013973,43
INC0013975,41
INC0013976,43
INC0013977,47
INC0013978,43
INC0013980,41
INC0013981,46
INC0013982,41
INC0013983,50
INC0013984,42
INC0013987,41
INC0013998,46
INC0013999,48
INC0014001,43
INC0014002,44
INC0014003,47
INC0014004,46
INC0014005,48
INC0014006,42
INC0014007,46
INC0014008,50
INC0014009,49
INC0014010,48
INC0014012,42
INC0014013,44
INC0014014,46
INC0014016,41
INC0014017,50
INC0014018,41
INC0014019,42
INC0014021,44
INC0014022,43
INC0014023,41
INC0014024,42
INC0014025,47
INC0014025,50
INC0014025,45
INC0014027,41
INC0014028,49
INC0014029,46
INC0014030,47
INC0014031,44
INC0014034,49
INC0014035,48
INC0014036,49
INC0014037,45
INC0014039,42
INC0014044,49
INC0014045,45
INC0014046,50
INC0014047,45
INC0014048,45
INC0014051,43
INC0014053,47
INC0014054,46
INC0014056,44
INC0014059,49
INC0014061,45
INC0014062,45
INC0014064,49
INC0014066,49
INC0014067,45
INC0014069,49
INC0014071,41
INC0014072,43
INC0014074,47
INC0014075,46
INC0014076,48
INC0014077,46
INC0014080,45
INC0014080,45
INC0014082,44
INC0014085,42
INC0014089,44
INC0014091,42
INC0014093,46
INC0014095,43
INC0014095,47
INC0014096,41
INC0014097,45
INC0014098,44
INC0014099,50
INC0014100,43
INC0014101,49
INC0014102,50
INC0014103,49
INC0014104,45
INC0014105,44
INC0014106,46
INC0014107,49
INC0014108,41
INC0014109,48
INC0014110,48
INC0014112,47
INC0014114,48
INC0014116,48
INC0014117,48
INC0014118,42
INC0014119,46
INC0014120,45
INC0014121,42
INC0014122,50
INC0014123,45
INC0014124,50
INC0014126,42
INC0014127,49
INC0014128,43
INC0014129,43
INC0014130,50
INC0014131,41
INC0014132,47
INC0014134,44
INC0014135,43
INC0014136,49
INC0014138,45
INC0014140,44
INC0014141,50
INC0014143,42
INC0014144,49
INC0014146,42
INC0014147,50
INC0014148,49
INC0014150,49
INC0014151,45
INC0014152,43
INC0014153,44
INC0014155,50
INC0014157,48
INC0014158,47
INC0014159,48
INC0014160,42
INC0014161,44
INC0014162,49
INC0014164,42
INC0014164,41
INC0014165,49
INC0014166,42
INC0014168,47
INC0014169,41
INC0014170,47
INC0014171,41
INC0014172,45
INC0014173,43
INC0014174,49
INC0014175,45
INC0014176,44
INC0014177,44
INC0014178,41
INC0014179,41
INC0014180,47
INC0014181,41
INC0014182,44
INC0014183,48
INC0014185,50
INC0014186,45
INC0014189,49
INC0014190,49
INC0014191,41
INC0014194,43
INC0014194,41
INC0014195,42
INC0014196,41
INC0014197,42
INC0014199,49
INC0014201,41
INC0014202,49
INC0014202,42
INC0014202,50
INC0014203,46
INC0014204,50
INC0014205,42
INC0014206,43
INC0014210,47
INC0014211,50
INC0014212,45
INC0014213,49
INC0014214,44
INC0014216,47
INC0014217,43
INC0014218,48
INC0014219,49
INC0014220,41
INC0014221,46
INC0014222,41
INC0014225,43
INC0014226,48
INC0014228,45
INC0014229,42
INC0014230,45
INC0014231,45
INC0014234,44
INC0014235,46
INC0014236,47
INC0014236,42
INC0014237,47
INC0014238,47
INC0014239,48
INC0014240,50
INC0014241,50
INC0014242,46
INC0014243,47
INC0014244,46
INC0014245,50
INC0014246,43
INC0014247,50
INC0014248,45
INC0014249,47
INC0014250,45
INC0014251,46
INC0014252,47
INC0014253,49
INC0014254,46
INC0014255,48
INC0014257,48
INC0014258,44
INC0014259,48
INC0014261,49
INC0014262,45
INC0014263,48
INC0014264,49
INC0014265,50
INC0014267,47
INC0014269,45
INC0014270,44
INC0014271,47
INC0014273,42
INC0014275,44
INC0014276,50
INC0014277,50
INC0014278,49
INC0014279,43
INC0014281,44
INC0014282,44
INC0014284,43
INC0014286,44
INC0014287,46
INC0014288,44
INC0014290,42
INC0014291,42
INC0014292,48
INC0014294,43
INC0014296,44
INC0014296,48
INC0014297,47
INC0014298,48
INC0014300,48
INC0014302,41
INC0014305,48
INC0014307,45
INC0014309,45
INC0014310,49
INC0014312,46
INC0014313,49
INC0014314,50
INC0014316,48
INC0014318,43
INC0014319,42
INC0014320,48
INC0014321,49
INC0014322,49
INC0014323,50
INC0014324,50
INC0014325,43
INC0014326,41
INC0014330,42
INC0014331,50
INC0014332,48
INC0014333,42
INC0014334,42
INC0014335,41
INC0014337,43
INC0014338,49
INC0014339,43
INC0014340,46
INC0014341,45
INC0014342,46
INC0014343,50
INC0014344,50
INC0014345,49
INC0014346,50
INC0014347,49
INC0014350,44
INC0014354,46
INC0014356,46
INC0014357,49
INC0014358,49
INC0014362,46
INC0014363,46
INC0014364,47
INC0014365,44
INC0014366,43
INC0014370,43
INC0014371,41
INC0014372,46
INC0014373,50
INC0014374,43
INC0014375,42
INC0014376,42
INC0014377,50
INC0014378,42
INC0014379,42
INC0014381,41
INC0014382,50
INC0014383,50
INC0014384,46
INC0014385,42
INC0014386,43
INC0014387,43
INC0014388,41
INC0014389,46
INC0014390,48
INC0014391,42
INC0014393,47
INC0014396,49
INC0014399,44
INC0014402,49
INC0014404,49
INC0014406,45
INC0014412,41
INC0014413,47
INC0014414,47
INC0014416,49
INC0014417,44
INC0014418,46
INC0014419,43
INC0014421,43
INC0014423,44
INC0014425,42
INC0014426,48
INC0014428,41
INC0014429,50
INC0014430,48
INC0014431,43
INC0014432,47
INC0014437,48
INC0014438,46
INC0014439,47
INC0014440,44
INC0014441,47
INC0014442,48
INC0014445,47
INC0014446,46
INC0014447,48
INC0014449,50
INC0014452,45
INC0014454,41
INC0014455,47
INC0014456,41
INC0014457,47
INC0014458,44
INC0014459,45
INC0014460,42
INC0014461,46
INC0014463,45
INC0014464,47
INC0014466,41
INC0014469,50
INC0014470,44
INC0014472,47
INC0014473,47
INC0014474,43
INC0014475,49
INC0014476,47
INC0014477,49
INC0014479,45
INC0014480,44
INC0014481,46
INC0014483,44
INC0014484,43
INC0014485,50
INC0014487,45
INC0014490,47
INC0014493,50
INC0014496,48
INC0014498,42
INC0014499,50
INC0014500,43
INC0014501,44
INC0014502,48
INC0014503,48
INC0014504,48
INC0014505,45
INC0014506,50
INC0014508,42
INC0014509,48
INC0014511,41
INC0014515,41
INC0014516,46
INC0014517,45
INC0014518,47
INC0014519,47
INC0014520,45
INC0014521,50
INC0014523,48
INC0014524,47
INC0014525,49
INC0014527,42
INC0014528,42
INC0014530,43
INC0014531,50
INC0014533,44
INC0014534,48
INC0014537,49
INC0014540,50
INC0014541,50
INC0014542,43
INC0014543,43
INC0014544,47
INC0014545,42
INC0014546,42
INC0014548,48
INC0014549,46
INC0014550,43
INC0014551,41
INC0014552,42
INC0014553,47
INC0014554,44
INC0014555,48
INC0014557,42
INC0014558,45
INC0014560,44
INC0014561,46
INC0014562,48
INC0014564,43
INC0014565,48
INC0014566,41
INC0014567,49
INC0014568,46
INC0014569,45
INC0014574,48
INC0014575,45
INC0014576,47
INC0014578,42
INC0014580,49
INC0014581,43
INC0014583,48
INC0014584,42
INC0014585,42
INC0014586,50
INC0014587,47
INC0014588,42
INC0014589,50
INC0014590,49
INC0014592,44
INC0014593,50
INC0014594,50
INC0014595,50
INC0014596,46
INC0014597,42
INC0014598,44
INC0014599,41
INC0014600,49
INC0014601,45
INC0014602,46
INC0014603,46
INC0014604,48
INC0014605,48
INC0014606,41
INC0014607,44
INC0014608,46
INC0014609,44
INC0014610,42
INC0014611,45
INC0014612,46
INC0014615,49
INC0014616,45
INC0014617,43
INC0014618,48
INC0014621,44
INC0014622,41
INC0014623,43
INC0014624,41
INC0014625,48
INC0014626,46
INC0014627,43
INC0014628,50
INC0014629,46
INC0014630,47
INC0014631,47
INC0014632,42
INC0014633,41
INC0014634,49
INC0014635,48
INC0014636,43
INC0014637,48
INC0014638,42
INC0014639,44
INC0014640,46
INC0014643,45
INC0014644,41
INC0014645,43
INC0014646,45
INC0014647,41
INC0014649,44
INC0014654,49
INC0014655,45
INC0014656,43
INC0014657,50
INC0014658,42
INC0014659,47
INC0014660,48
INC0014661,43
INC0014662,46
INC0014663,49
INC0014664,49
INC0014665,47
INC0014666,49
INC0014667,50
INC0014669,45
INC0014670,48
INC0014672,42
INC0014673,42
INC0014674,45
INC0014675,47
INC0014676,46
INC0014678,48
INC0014679,50
INC0014681,47
INC0014682,42
INC0014683,49
INC0014684,42
INC0014685,48
INC0014687,43
INC0014689,41
INC0014690,43
INC0014695,50
INC0014696,46
INC0014698,47
INC0014699,48
INC0014701,44
INC0014702,43
INC0014703,49
INC0014704,42
INC0014707,44
INC0014708,48
INC0014709,46
INC0014710,46
INC0014711,42
INC0014712,49
INC0014713,48
INC0014715,42
INC0014716,49
INC0014717,47
INC0014718,46
INC0014719,41
INC0014720,46
INC0014722,41
INC0014723,44
INC0014724,41
INC0014725,42
INC0014726,41
INC0014727,48
INC0014728,42
INC0014729,50
INC0014730,43
INC0014731,42
INC0014732,42
INC0014733,49
INC0014734,49
INC0014735,49
INC0014736,43
INC0014737,42
INC0014738,47
INC0014740,42
INC0014741,49
INC0014742,46
INC0014744,41
INC0014746,50
INC0014747,48
INC0014748,44
INC0014749,42
INC0014750,49
INC0014751,50
INC0014752,48
INC0014757,45
INC0014759,42
INC0014760,44
INC0014761,50
INC0014762,42
INC0014763,48
INC0014765,45
INC0014766,47
INC0014769,43
INC0014770,43
INC0014770,47
INC0014771,43
INC0014772,42
INC0014773,47
INC0014774,44
INC0014775,45
INC0014776,43
INC0014777,48
INC0014778,46
INC0014779,47
INC0014780,46
INC0014782,46
INC0014783,43
INC0014785,45
INC0014786,41
INC0014787,42
INC0014788,47
INC0014790,50
INC0014791,48
INC0014792,48
INC0014794,47
INC0014795,41
INC0014796,45
INC0014797,49
INC0014798,47
INC0014799,49
INC0014801,41
INC0014803,42
INC0014804,45
INC0014806,41
INC0014807,49
INC0014809,47
INC0014810,46
INC0014811,48
INC0014813,44
INC0014814,50
INC0014815,42
INC0014816,41
INC0014817,43
INC0014818,42
INC0014819,50
INC0014820,48
INC0014821,46
INC0014822,48
INC0014823,45
INC0014824,42
INC0014825,50
INC0014827,42
INC0014829,48
INC0014830,49
INC0014831,50
INC0014832,44
INC0014833,42
INC0014834,46
INC0014835,50
INC0014836,45
INC0014837,41
INC0014838,45
INC0014839,48
INC0014840,48
INC0014841,41
INC0014843,48
INC0014845,42
INC0014846,45
INC0014848,45
INC0014849,42
INC0014851,41
INC0014853,50
INC0014855,50
INC0014856,43
INC0014857,45
INC0014858,47
INC0014859,45
INC0014861,49
INC0014862,47
INC0014863,49
INC0014864,47
INC0014865,42
INC0014866,49
INC0014867,50
INC0014867,43
INC0014868,46
INC0014869,41
INC0014870,42
INC0014871,42
INC0014874,45
INC0014875,49
INC0014876,49
INC0014877,43
INC0014879,49
INC0014880,50
INC0014881,43
INC0014882,42
INC0014883,45
INC0014884,41
INC0014885,44
INC0014886,45
INC0014887,43
INC0014888,46
INC0014889,49
INC0014890,45
INC0014891,42
INC0014892,50
INC0014893,47
INC0014894,46
INC0014895,44
INC0014899,50
INC0014901,42
INC0014902,50
INC0014905,45
INC0014906,47
INC0014907,42
INC0014909,44
INC0014910,46
INC0014911,43
INC0014912,43
INC0014913,46
INC0014914,41
INC0014915,45
INC0014916,49
INC0014917,49
INC0014918,48
INC0014920,50
INC0014922,49
INC0014923,45
INC0014924,42
INC0014927,47
INC0014930,43
INC0014934,43
INC0014936,41
INC0014937,50
INC0014939,50
INC0014940,48
INC0014942,48
INC0014944,49
INC0014945,50
INC0014946,48
INC0014947,42
INC0014948,47
INC0014949,42
INC0014950,45
INC0014951,48
INC0014952,48
INC0014953,49
INC0014954,50
INC0014955,43
INC0014956,45
INC0014957,45
INC0014958,46
INC0014959,47
INC0014960,43
INC0014961,46
INC0014962,49
INC0014963,41
INC0014964,47
INC0014965,49
INC0014967,45
INC0014968,44
INC0014969,44
INC0014970,49
INC0014973,46
INC0014974,42
INC0014976,42
INC0014980,41
INC0014981,47
INC0014982,50
INC0014983,48
INC0014984,43
INC0014985,47
INC0014986,43
INC0014989,43
INC0014991,47
INC0014992,49
INC0014993,48
INC0014994,42
INC0014995,45
INC0014996,50
INC0014997,44
INC0014998,41
INC0014999,45
INC0015000,43
INC0015001,42
INC0015002,46
INC0015004,46
INC0015005,43
INC0015006,48
INC0015007,44
INC0015008,43
INC0015009,48
INC0015011,46
INC0015012,49
INC0015014,46
INC0015015,50
INC0015016,47
INC0015018,42
INC0015019,46
INC0015020,45
INC0015021,50
INC0015022,41
INC0015023,44
INC0015025,46
INC0015026,44
INC0015027,43
INC0015028,42
INC0015029,44
INC0015031,50
INC0015032,46
INC0015035,44
INC0015036,46
INC0015037,50
INC0015040,46
INC0015041,48
INC0015042,50
INC0015043,48
INC0015044,49
INC0015045,41
INC0015046,48
INC0015047,42
INC0015048,41
INC0015049,48
INC0015050,42
INC0015051,46
INC0015052,48
INC0015053,49
INC0015054,42
INC0015055,50
INC0015057,41
INC0015058,45
INC0015059,43
INC0015060,45
INC0015061,41
INC0015062,45
INC0015063,43
INC0015066,43
INC0015068,42
INC0015069,47
INC0015070,44
INC0015071,43
INC0015072,49
INC0015074,50
INC0015075,43
INC0015077,48
INC0015078,47
INC0015080,47
INC0015081,47
INC0015082,46
INC0015084,45
INC0015085,50
INC0015087,49
INC0015088,49
INC0015089,44
INC0015092,44
INC0015093,50
INC0015094,41
INC0015097,44
INC0015098,41
INC0015099,41
INC0015100,43
INC0015101,45
INC0015102,44
INC0015103,45
INC0015105,46
INC0015106,50
INC0015107,47
INC0015109,48
INC0015109,46
INC0015111,47
INC0015112,41
INC0015114,43
INC0015161,47
INC0015166,46
INC0015167,43
INC0015168,49
INC0015169,43
INC0015170,46
INC0015171,45
INC0015173,42
INC0015174,44
INC0015175,41
INC0015176,50
INC0015177,41
INC0015178,42
INC0015179,41
INC0015180,45
INC0015181,46
INC0015184,43
INC0015185,50
INC0015186,46
INC0015187,41
INC0015188,47
INC0015189,45
INC0015190,41
INC0015191,50
INC0015192,47
INC0015193,41
INC0015194,42
INC0015195,48
INC0015196,42
INC0015198,46
INC0015199,45
INC0015200,45
INC0015201,41
INC0015202,41
INC0015203,43
INC0015204,41
INC0015205,41
INC0015206,41
INC0015208,43
INC0015209,42
INC0015210,42
INC0015211,46
INC0015212,46
INC0015213,49
INC0015214,50
INC0015215,48
INC0015216,48
INC0015217,50
INC0015218,49
INC0015219,45
INC0015220,44
INC0015221,47
INC0015222,48
INC0015223,42
INC0015224,45
INC0015225,41
INC0015226,45
INC0015229,46
INC0015230,41
INC0015231,42
INC0015232,46
INC0015233,44
INC0015234,43
INC0015235,49
INC0015236,41
INC0015237,42
INC0015240,44
INC0015241,49
INC0015242,50
INC0015244,41
INC0015245,41
INC0015246,48
INC0015247,49
INC0015248,43
INC0015249,41
INC0015250,50
INC0015251,43
INC0015252,44
INC0015255,46
INC0015256,46
INC0015257,44
INC0015258,50
INC0015258,42
INC0015259,47
INC0015261,44
INC0015263,41
INC0015264,46
INC0015266,41
INC0015267,43
INC0015268,45
INC0015269,49
INC0015270,41
INC0015271,45
INC0015273,41
INC0015274,49
INC0015276,46
INC0015277,41
INC0015278,41
INC0015279,48
INC0015281,45
INC0015282,49
INC0015283,41
INC0015284,44
INC0015287,50
INC0015289,45
INC0015290,43
INC0015293,49
INC0015294,41
INC0015295,47
INC0015296,41
INC0015298,44
INC0015300,46
INC0015302,45
INC0015304,44
INC0015305,42
INC0015306,50
INC0015307,41
INC0015308,46
INC0015309,41
INC0015310,45
INC0015311,43
INC0015312,44
INC0015313,43
INC0015314,47
INC0015316,46
INC0015317,45
INC0015318,48
INC0015319,47
INC0015321,44
INC0015322,45
INC0015323,42
INC0015324,49
INC0015325,41
INC0015326,46
INC0015327,50
INC0015328,48
INC0015328,42
INC0015329,50
INC0015330,49
INC0015331,49
INC0015332,44
INC0015333,41
INC0015334,49
INC0015335,46
INC0015336,43
INC0015337,43
INC0015338,49
INC0015341,46
INC0015342,42
INC0015343,47
INC0015346,49
INC0015347,47
INC0015348,44
INC0015351,41
INC0015352,44
INC0015353,41
INC0015354,49
INC0015355,46
INC0015356,44
INC0015358,47
INC0015360,43
INC0015361,41
INC0015362,47
INC0015363,47
INC0015364,46
INC0015365,42
INC0015366,41
INC0015367,50
INC0015368,46
INC0015369,41
INC0015370,46
INC0015371,41
INC0015372,43
INC0015373,44
INC0015374,49
INC0015375,47
INC0015376,49
INC0015379,45
INC0015380,47
INC0015381,43
INC0015382,47
INC0015383,50
INC0015384,50
INC0015387,42
INC0015389,42
INC0015390,42
INC0015391,43
INC0015392,41
INC0015393,44
INC0015395,47
INC0015396,44
INC0015397,42
INC0015398,49
INC0015399,44
INC0015401,50
INC0015402,48
INC0015403,47
INC0015404,47
INC0015405,44
INC0015406,41
INC0015407,42
INC0015411,49
INC0015412,41
INC0015413,50
INC0015414,45
INC0015415,43
INC0015416,48
INC0015418,44
INC0015419,49
INC0015421,41
INC0015423,47
INC0015424,43
INC0015425,49
INC0015426,50
INC0015427,48
INC0015428,46
INC0015429,48
INC0015431,42
INC0015432,49
INC0015433,43
INC0015434,42
INC0015435,50
INC0015436,46
INC0015437,50
INC0015439,45
INC0015440,44
INC0015442,47
INC0015443,47
INC0015444,46
INC0015445,46
INC0015446,46
INC0015448,50
INC0015449,44
INC0015450,45
INC0015451,49
INC0015453,48
INC0015455,46
INC0015456,48
INC0015460,41
INC0015461,49
INC0015462,41
INC0015464,49
INC0015465,48
INC0015467,44
INC0015468,43
INC0015470,45
INC0015471,43
INC0015472,43
INC0015472,49
INC0015473,48
INC0015477,47
INC0015478,50
INC0015479,49
INC0015482,49
INC0015483,42
INC0015486,43
INC0015490,42
INC0015495,41
INC0015496,41
INC0015497,48
INC0015498,50
INC0015500,43
INC0015501,45
INC0015502,45
INC0015503,48
INC0015504,41
INC0015506,50
INC0015507,49
INC0015509,50
INC0015510,50
INC0015511,48
INC0015513,42
INC0015515,48
INC0015516,41
INC0015517,50
INC0015519,47
INC0015519,46
INC0015520,44
INC0015521,41
INC0015524,43
INC0015525,44
INC0015526,47
INC0015527,49
INC0015528,43
INC0015529,48
INC0015530,45
INC0015531,50
INC0015532,48
INC0015533,48
INC0015534,46
INC0015535,47
INC0015536,46
INC0015537,44
INC0015538,50
INC0015540,41
INC0015541,49
INC0015542,44
INC0015543,42
INC0015544,46
INC0015545,50
INC0015546,48
INC0015547,41
INC0015548,49
INC0015549,44
INC0015550,42
INC0015552,50
INC0015553,50
INC0015554,45
INC0015555,45
INC0015556,46
INC0015557,41
INC0015559,47
INC0015560,49
INC0015562,49
INC0015563,45
INC0015564,41
INC0015565,43
INC0015566,43
INC0015567,44
INC0015568,45
INC0015569,48
INC0015570,50
INC0015571,46
INC0015572,46
INC0015573,41
INC0015575,42
INC0015579,45
INC0015580,49
INC0015581,45
INC0015582,46
INC0015584,41
INC0015587,44
INC0015589,47
INC0015590,42
INC0015591,44
INC0015592,46
INC0015593,44
INC0015594,41
INC0015595,49
INC0015596,48
INC0015597,43
INC0015598,41
INC0015599,48
INC0015600,50
INC0015601,46
INC0015602,46
INC0015603,46
INC0015604,43
INC0015606,49
INC0015607,44
INC0015608,50
INC0015609,49
INC0015610,41
INC0015611,47
INC0015612,49
INC0015613,43
INC0015616,42
INC0015620,45
INC0015621,47
INC0015625,45
INC0015627,48
INC0015628,46
INC0015629,44
INC0015630,43
INC0015632,49
INC0015633,48
INC0015634,44
INC0015635,49
INC0015637,41
INC0015638,44
INC0015639,50
INC0015640,50
INC0015641,44
INC0015643,47
INC0015644,47
INC0015645,47
INC0015646,44
INC0015647,47
INC0015649,49
INC0015650,44
INC0015651,47
INC0015652,48
INC0015654,43
INC0015655,42
INC0015656,49
INC0015657,41
INC0015658,48
INC0015660,46
INC0015661,46
INC0015663,50
INC0015663,47
INC0015664,45
INC0015665,44
INC0015666,44
INC0015667,42
INC0015669,43
INC0015673,44
INC0015674,49
INC0015675,49
INC0015676,48
INC0015677,49
INC0015678,44
INC0015679,41
INC0015680,42
INC0015681,46
INC0015686,42
INC0015686,48
INC0015687,41
INC0015688,47
INC0015689,41
INC0015690,44
INC0015691,46
INC0015692,42
INC0015694,47
INC0015695,48
INC0015695,50
INC0015698,48
INC0015699,43
INC0015700,41
INC0015702,48
INC0015703,46
INC0015705,43
INC0015708,48
INC0015710,47
INC0015711,42
INC0015712,41
INC0015713,46
INC0015714,42
INC0015715,47
INC0015716,42
INC0015718,46
INC0015719,50
INC0015721,43
INC0015723,48
INC0015725,50
INC0015726,45
INC0015727,41
INC0015728,41
INC0015730,49
INC0015731,42
INC0015732,42
INC0015733,45
INC0015734,46
INC0015737,49
INC0015738,45
INC0015739,41
INC0015740,42
INC0015741,46
INC0015743,45
INC0015745,43
INC0015746,44
INC0015747,50
INC0015748,45
INC0015748,42
INC0015749,48
INC0015750,43
INC0015751,46
INC0015752,47
INC0015753,46
INC0015754,50
INC0015755,45
INC0015756,50
INC0015757,47
INC0015758,42
INC0015759,41
INC0015760,48
INC0015762,41
INC0015764,44
INC0015765,49
INC0015766,45
INC0015767,47
INC0015768,48
INC0015769,46
INC0015770,50
INC0015771,50
INC0015772,43
INC0015775,43
INC0015777,44
INC0015778,42
INC0015779,46
INC0015780,43
INC0015782,42
INC0015783,49
INC0015784,49
INC0015785,43
INC0015787,41
INC0015788,41
INC0015789,46
INC0015790,44
INC0015791,50
INC0015792,47
INC0015796,47
INC0015797,49
INC0015798,41
INC0015799,44
INC0015800,48
INC0015801,46
INC0015802,46
INC0015803,46
INC0015804,48
INC0015805,45
INC0015807,43
INC0015809,42
INC0015811,44
INC0015812,49
INC0015813,44
INC0015814,45
INC0015815,46
INC0015816,47
INC0015817,49
INC0015818,49
INC0015819,49
INC0015820,42
INC0015823,47
INC0015824,42
INC0015825,41
INC0015826,44
INC0015827,43
INC0015828,42
INC0015830,41
INC0015831,50
INC0015832,42
INC0015833,49
INC0015834,41
INC0015835,42
INC0015836,41
INC0015838,47
INC0015839,47
INC0015840,42
INC0015842,47
INC0015844,45
INC0015845,41
INC0015846,47
INC0015847,46
INC0015848,49
INC0015849,42
INC0015850,41
INC0015851,45
INC0015857,49
INC0015858,41
INC0015860,44
INC0015861,49
INC0015862,45
INC0015863,50
INC0015864,49
INC0015865,50
INC0015866,44
INC0015867,44
INC0015868,42
INC0015869,42
INC0015870,44
INC0015871,49
INC0015872,43
INC0015873,50
INC0015879,45
INC0015881,42
INC0015883,50
INC0015884,43
INC0015885,47
INC0015886,49
INC0015887,50
INC0015888,49
INC0015889,43
INC0015890,50
INC0015891,43
INC0015892,41
INC0015893,47
INC0015894,49
INC0015895,47
INC0015897,49
INC0015898,44
INC0015899,42
INC0015901,47
INC0015902,41
INC0015902,43
INC0015902,41
INC0015902,48
INC0015903,43
INC0015906,45
INC0015908,50
INC0015909,49
INC0015910,45
INC0015911,47
INC0015912,49
INC0015916,48
INC0015917,50
INC0015918,47
INC0015919,49
INC0015920,49
INC0015921,45
INC0015923,49
INC0015924,50
INC0015925,46
INC0015926,41
INC0015927,48
INC0015928,44
INC0015929,46
INC0015930,42
INC0015931,48
INC0015933,41
INC0015934,47
INC0015936,48
INC0015938,41
INC0015939,44
INC0015940,47
INC0015943,42
INC0015944,48
INC0015945,45
INC0015949,49
INC0015950,50
INC0015951,50
INC0015953,47
INC0015954,45
INC0015959,42
INC0015961,48
INC0015962,42
INC0015964,47
INC0015966,48
INC0015970,44
INC0015972,45
INC0015975,44
INC0015976,49
INC0015977,41
INC0015982,50
INC0015983,47
INC0015987,46
INC0015989,44
INC0015990,44
INC0015991,45
INC0015992,43
INC0015993,45
INC0015994,45
INC0015996,46
INC0015997,43
INC0015998,48
INC0015999,44
INC0016000,49
INC0016002,47
INC0016003,47
INC0016005,50
INC0016005,47
INC0016007,42
INC0016008,44
INC0016010,49
INC0016011,43
INC0016013,45
INC0016014,45
INC0016015,47
INC0016016,42
INC0016017,42
INC0016018,48
INC0016021,41
INC0016022,49
INC0016023,50
INC0016026,43
INC0016027,41
INC0016028,47
INC0016029,43
INC0016030,46
INC0016031,44
INC0016032,44
INC0016034,44
INC0016035,41
INC0016036,47
INC0016037,43
INC0016038,47
INC0016039,50
INC0016040,50
INC0016041,42
INC0016042,50
INC0016043,47
INC0016044,48
INC0016045,47
INC0016046,45
INC0016047,44
INC0016048,47
INC0016054,48
INC0016056,41
INC0016057,46
INC0016058,48
INC0016059,43
INC0016060,42
INC0016061,43
INC0016062,41
INC0016067,41
INC0016070,41
INC0016071,41
INC0016072,42
INC0016073,46
INC0016074,47
INC0016075,45
INC0016076,46
INC0016079,41
INC0016081,44
INC0016083,44
INC0016085,48
INC0016087,45
INC0016088,49
INC0016089,41
INC0016091,41
INC0016092,43
INC0016094,45
INC0016098,49
INC0016099,47
INC0016101,42
INC0016106,45
INC0016108,42
INC0016109,45
INC0016110,46
INC0016111,50
INC0016113,46
INC0016114,44
INC0016117,41
INC0016119,44
INC0016122,46
INC0016123,44
INC0016125,46
INC0016129,41
INC0016133,50
INC0016134,48
INC0016135,48
INC0016139,44
INC0016140,45
INC0016142,41
INC0016143,48
INC0016145,48
INC0016147,50
INC0016151,49
INC0016153,44
INC0016156,49
INC0016159,48
INC0016160,42
INC0016162,49
INC0016163,41
INC0016165,50
INC0016168,48
INC0016168,41
INC0016179,44
INC0016181,43
INC0016183,42
INC0016187,43
INC0016190,49
INC0016191,49
INC0016196,47
INC0016197,46
INC0016197,50
INC0016198,43
INC0016203,48
INC0016204,47
INC0016205,42
INC0016206,43
INC0016207,41
INC0016209,46
INC0016210,43
INC0016211,46
INC0016211,46
INC0016212,50
INC0016213,43
INC0016215,42
INC0016229,48
INC0016230,43
INC0016232,44
INC0016233,43
INC0016235,46
INC0016236,47
INC0016237,44
INC0016238,49
INC0016239,45
INC0016240,41
INC0016241,50
INC0016242,47
INC0016243,46
INC0016246,47
INC0016251,41
INC0016252,49
INC0016253,50
INC0016254,49
INC0016255,42
INC0016256,45
INC0016259,47
INC0016260,50
INC0016261,47
INC0016263,48
INC0016264,48
INC0016265,49
INC0016267,46
INC0016269,44
INC0016270,44
INC0016271,47
INC0016272,49
INC0016273,41
INC0016275,45
INC0016276,42
INC0016277,42
INC0016280,48
INC0016281,44
INC0016283,50
INC0016284,48
INC0016286,44
INC0016287,49
INC0016288,46
INC0016290,41
INC0016291,41
INC0016293,41
INC0016294,47
INC0016295,50
INC0016296,47
INC0016297,49
INC0016298,48
INC0016299,48
INC0016301,46
INC0016302,48
INC0016303,41
INC0016304,45
INC0016305,47
INC0016306,42
INC0016307,49
INC0016308,44
INC0016309,49
INC0016310,45
INC0016311,43
INC0016313,45
INC0016314,45
INC0016316,49
INC0016317,50
INC0016318,45
INC0016319,41
INC0016320,46
INC0016322,50
INC0016323,48
INC0016324,41
INC0016326,42
INC0016327,46
INC0016328,48
INC0016329,41
INC0016330,43
INC0016331,46
INC0016332,47
INC0016333,46
INC0016334,47
INC0016335,48
INC0016336,42
INC0016338,46
INC0016340,42
INC0016342,45
INC0016344,42
INC0016346,49
INC0016348,49
INC0016349,49
INC0016350,50
INC0016351,42
INC0016352,41
INC0016353,42
INC0016354,44
INC0016356,48
INC0016358,46
INC0016360,49
INC0016361,46
INC0016362,41
INC0016363,45
INC0016364,46
INC0016368,48
INC0016369,48
INC0016370,41
INC0016371,47
INC0016372,45
INC0016373,45
